ショップ名,親カテゴリ,子カテゴリ,親商品タイプ,子商品タイプ,性別,ブランド品番,商品名,CS品番,カラー,サイズ,販売価格（税抜）,販売タイプ,価格タイプ,元上代（税抜）,注文数,合計金額（税抜）,注文日,バーコード
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,ブルゾン,WOMEN,AMISM0924001,シャギークロップドルーズブルゾン,GRY/FREE,グレー,FREE,7740,通常,セール,8600,2,15480,20250113,3000001272939
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,ブルゾン,WOMEN,AMISM0924001,シャギークロップドルーズブルゾン,BRN/FREE,ブラウン,FREE,8600,通常,プロパー,8600,1,8600,20250114,3000001272946
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,ブルゾン,WOMEN,AMISM0924001,シャギークロップドルーズブルゾン,GRY/FREE,グレー,FREE,7740,通常,セール,8600,1,7740,20250112,3000001272939
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,ブルゾン,WOMEN,AMISM0924001,シャギークロップドルーズブルゾン,GRY/FREE,グレー,FREE,8600,通常,プロパー,8600,1,8600,20250115,3000001272939
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMASH0624001,アシメドロストギャザースカート,BLK/FREE,ブラック,FREE,2500,通常,セール,3900,2,5000,20250115,3000001274179
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMASH0624001,アシメドロストギャザースカート,BLK/FREE,ブラック,FREE,2500,通常,セール,3900,2,5000,20250113,3000001274179
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMASH0624001,アシメドロストギャザースカート,BLK/FREE,ブラック,FREE,2500,通常,セール,3900,1,2500,20250112,3000001274179
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0624005,フリンジストライプワイドパンツ / SET UP対応,BLK/FREE,ブラック,FREE,1800,通常,セール,6000,1,1800,20250115,3000001291824
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0624005,フリンジストライプワイドパンツ / SET UP対応,IV/FREE,アイボリー,FREE,1800,通常,セール,6000,1,1800,20250112,3000001291817
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0624005,フリンジストライプワイドパンツ / SET UP対応,IV/FREE,アイボリー,FREE,1800,通常,セール,6000,1,1800,20250113,3000001291817
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0624005,フリンジストライプワイドパンツ / SET UP対応,IV/FREE,アイボリー,FREE,1800,通常,セール,6000,1,1800,20250117,3000001291817
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0624005,フリンジストライプワイドパンツ / SET UP対応,BLK/FREE,ブラック,FREE,1800,通常,セール,6000,1,1800,20250117,3000001291824
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMIZI0724001,オフショルロングスリーブトップス,MOC/FREE,モカ,FREE,2700,通常,プロパー,2700,1,2700,20250115,3000001277897
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMIZI0724001,オフショルロングスリーブトップス,IV/FREE,アイボリー,FREE,2700,通常,プロパー,2700,1,2700,20250115,3000001277859
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMIZI0724001,オフショルロングスリーブトップス,NVY/FREE,ネイビー,FREE,2700,通常,プロパー,2700,1,2700,20250116,3000001277873
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMIZI0724001,オフショルロングスリーブトップス,IV/FREE,アイボリー,FREE,2700,通常,プロパー,2700,2,5400,20250116,3000001277859
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMIZI0724001,オフショルロングスリーブトップス,BLK/FREE,ブラック,FREE,2700,通常,プロパー,2700,1,2700,20250116,3000001277880
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMIZI0724001,オフショルロングスリーブトップス,NVY/FREE,ネイビー,FREE,2700,通常,プロパー,2700,2,5400,20250113,3000001277873
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0624002,2WAYフラップスクエアミニショルダー/ハンドバッグ,WHT/FREE,ホワイト,FREE,2200,通常,セール,3900,1,2200,20250117,3000001284277
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,デニムジャケット,WOMEN,AMGYI0824001,デニムジップクロップドブルゾン,NVY/FREE,ネイビー,FREE,3150,通常,セール,6300,4,12600,20250113,3000001289166
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,デニムジャケット,WOMEN,AMGYI0824001,デニムジップクロップドブルゾン,BLK/FREE,ブラック,FREE,3150,通常,セール,6300,1,3150,20250113,3000001289173
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,デニムジャケット,WOMEN,AMGYI0824001,デニムジップクロップドブルゾン,NVY/FREE,ネイビー,FREE,3150,通常,セール,6300,3,9450,20250112,3000001289166
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,デニムジャケット,WOMEN,AMGYI0824001,デニムジップクロップドブルゾン,BLK/FREE,ブラック,FREE,3150,通常,セール,6300,1,3150,20250112,3000001289173
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,ジャケット/アウター,デニムジャケット,WOMEN,AMGYI0824001,デニムジップクロップドブルゾン,BLK/FREE,ブラック,FREE,6300,通常,プロパー,6300,1,6300,20250116,3000001289173
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0724002,サイドシャーリングサテンパンツ,BLK/FREE,ブラック,FREE,2000,通常,セール,5000,2,4000,20250113,3000001289197
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0724002,サイドシャーリングサテンパンツ,NVY/FREE,ネイビー,FREE,2000,通常,セール,5000,1,2000,20250113,3000001289180
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0724002,サイドシャーリングサテンパンツ,GOLD/FREE,ゴールド,FREE,2000,通常,セール,5000,2,4000,20250113,3000001289203
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0724002,サイドシャーリングサテンパンツ,GOLD/FREE,ゴールド,FREE,2000,通常,セール,5000,1,2000,20250112,3000001289203
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMEZC0724003,シャギークロップドシャツジャケット 【セットアップ対応】,IV/FREE,アイボリー,FREE,1000,通常,セール,6300,1,1000,20250117,3000001289210
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMEZC0724003,シャギークロップドシャツジャケット 【セットアップ対応】,IV/FREE,アイボリー,FREE,1500,通常,セール,6300,1,1500,20250113,3000001289210
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMEZC0724003,シャギークロップドシャツジャケット 【セットアップ対応】,IV/FREE,アイボリー,FREE,1500,通常,セール,6300,1,1500,20250114,3000001289210
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMEZC0724003,シャギークロップドシャツジャケット 【セットアップ対応】,BLK/FREE,ブラック,FREE,1000,通常,セール,6300,1,1000,20250117,3000001289227
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0724004,シャギーワイドパンツ【セットアップ対応】,IV/FREE,アイボリー,FREE,1890,通常,セール,6300,1,1890,20250113,3000001289234
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0724004,シャギーワイドパンツ【セットアップ対応】,IV/FREE,アイボリー,FREE,1890,通常,セール,6300,1,1890,20250117,3000001289234
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,その他パンツ,WOMEN,AMEZC0724004,シャギーワイドパンツ【セットアップ対応】,IV/FREE,アイボリー,FREE,1890,通常,セール,6300,2,3780,20250112,3000001289234
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMIZI0724003,メタリックナロースカート,SIL/M,シルバー,M,1500,通常,セール,3900,1,1500,20250117,3000001289470
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMIZI0724003,メタリックナロースカート,SIL/M,シルバー,M,1800,通常,セール,3900,1,1800,20250112,3000001289470
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMIZI0724003,メタリックナロースカート,SIL/L,シルバー,L,1500,通常,セール,3900,1,1500,20250116,3000001289487
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMIZI0724003,メタリックナロースカート,SIL/L,シルバー,L,1800,通常,セール,3900,1,1800,20250113,3000001289487
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMIZI0724003,メタリックナロースカート,SIL/M,シルバー,M,1800,通常,セール,3900,1,1800,20250113,3000001289470
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMIZI0824002,タックボリュームスリーブオーバーサイズシャツ,BLK/FREE,ブラック,FREE,3200,通常,セール,4200,1,3200,20250112,3000001289531
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,パンプス,WOMEN,AGTIG0724001,スリーストラップスクエアトゥパンプス/ヒールパンプス,SIL/M,シルバー,M,3200,通常,セール,6000,1,3200,20250112,3000001289609
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,パンプス,WOMEN,AGTIG0724001,スリーストラップスクエアトゥパンプス/ヒールパンプス,BLK/M,ブラック,M,3200,通常,セール,6000,1,3200,20250112,3000001289579
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,パンプス,WOMEN,AGTIG0724001,スリーストラップスクエアトゥパンプス/ヒールパンプス,SIL/L,シルバー,L,3200,通常,セール,6000,1,3200,20250117,3000001289616
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,パンプス,WOMEN,AGTIG0724001,スリーストラップスクエアトゥパンプス/ヒールパンプス,BLK/S,ブラック,S,3200,通常,セール,6000,1,3200,20250113,3000001289562
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,パンプス,WOMEN,AGTIG0724001,スリーストラップスクエアトゥパンプス/ヒールパンプス,BLK/M,ブラック,M,3200,通常,セール,6000,1,3200,20250113,3000001289579
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,パンプス,WOMEN,AGTIG0724001,スリーストラップスクエアトゥパンプス/ヒールパンプス,SIL/L,シルバー,L,3200,通常,セール,6000,1,3200,20250112,3000001289616
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,パンプス,WOMEN,AGTIG0724001,スリーストラップスクエアトゥパンプス/ヒールパンプス,SIL/S,シルバー,S,3800,通常,セール,6000,1,3800,20250114,3000001289593
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,パンプス,WOMEN,AGTIG0724001,スリーストラップスクエアトゥパンプス/ヒールパンプス,SIL/M,シルバー,M,3200,通常,セール,6000,1,3200,20250113,3000001289609
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,IV/FREE,アイボリー,FREE,4500,予約,プロパー,4500,1,4500,20250112,3000001422167
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,KHK/FREE,カーキ,FREE,4500,通常,プロパー,4500,6,27000,20250112,3000001294467
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,BLK/FREE,ブラック,FREE,4500,予約,プロパー,4500,1,4500,20250114,3000001294481
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,BLK/FREE,ブラック,FREE,4500,予約,プロパー,4500,4,18000,20250112,3000001294481
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,SIL/FREE,シルバー,FREE,4500,予約,プロパー,4500,1,4500,20250113,3000001294474
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,BLK/FREE,ブラック,FREE,4500,予約,プロパー,4500,1,4500,20250117,3000001294481
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,KHK/FREE,カーキ,FREE,4500,通常,プロパー,4500,2,9000,20250116,3000001294467
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,BLK/FREE,ブラック,FREE,4500,予約,プロパー,4500,4,18000,20250113,3000001294481
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,KHK/FREE,カーキ,FREE,4500,通常,プロパー,4500,2,9000,20250114,3000001294467
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,KHK/FREE,カーキ,FREE,4500,通常,プロパー,4500,1,4500,20250113,3000001294467
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,SIL/FREE,シルバー,FREE,4500,予約,プロパー,4500,1,4500,20250116,3000001294474
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG0724002,ダブルリングベルトビンテージライクショルダー/ハンドバッグ,KHK/FREE,カーキ,FREE,4500,通常,プロパー,4500,2,9000,20250117,3000001294467
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMAZI0724001,ドロストナロースカート,GRY/FREE,グレー,FREE,2200,通常,セール,4500,1,2200,20250112,3000001294504
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMAZI0724001,ドロストナロースカート,BLK/FREE,ブラック,FREE,2200,通常,セール,4500,1,2200,20250113,3000001294498
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGIZI0624002,バックルベルトミニショルダー/ハンドバッグ,SIL/FREE,シルバー,FREE,1500,通常,セール,3900,1,1500,20250112,3000001295778
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMIZI0624015,シアーレースナロースカート,WHT/FREE,ホワイト,FREE,800,通常,セール,3300,1,800,20250112,3000001301660
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMIZI0624015,シアーレースナロースカート,WHT/FREE,ホワイト,FREE,800,通常,セール,3300,1,800,20250113,3000001301660
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,スカート,スカート,WOMEN,AMIZI0624015,シアーレースナロースカート,WHT/FREE,ホワイト,FREE,800,通常,セール,3300,2,1600,20250116,3000001301660
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,GRY/M,グレー,M,5000,通常,プロパー,5000,1,5000,20250115,3000001303220
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,GRY/L,グレー,L,5000,通常,プロパー,5000,1,5000,20250114,3000001303237
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,BLK/S,ブラック,S,3500,通常,セール,5000,1,3500,20250117,3000001303275
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,BLK/S,ブラック,S,3500,通常,セール,5000,1,3500,20250113,3000001303275
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,BLK/M,ブラック,M,3500,通常,セール,5000,1,3500,20250112,3000001303282
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,GRY/M,グレー,M,3500,通常,セール,5000,1,3500,20250113,3000001303220
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,NVY/L,ネイビー,L,3500,通常,セール,5000,1,3500,20250113,3000001303268
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,NVY/M,ネイビー,M,3500,通常,セール,5000,1,3500,20250112,3000001303251
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,パンツ,スラックス,WOMEN,AMIZI244001,ツータックサテンルーズスラックスパンツ,RED/S,レッド,S,3500,通常,セール,5000,1,3500,20250113,3000001303305
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,カーディガン/ボレロ,WOMEN,AMJCS245001,スタンドネッククロップドミックスニットカーディガン,BEG/FREE,ベージュ,FREE,4500,通常,セール,6300,1,4500,20250113,3000001303350
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,カーディガン/ボレロ,WOMEN,AMJCS245001,スタンドネッククロップドミックスニットカーディガン,GRY/FREE,グレー,FREE,4500,通常,セール,6300,3,13500,20250113,3000001303367
